10:59:50:290, Thread-2: Waitress FETCHED customer 8
10:59:50:291, Thread-2: Waitress takes ORDER from customer 8
10:59:50:343, Thread-2: Customer 8 is EATING.
10:59:50:394, Thread-8: Customer 8 just LEFT.
10:59:50:396, Thread-8: Waitress FETCHED customer 9
10:59:50:396, Thread-8: Waitress takes ORDER from customer 9
10:59:50:452, Thread-8: Customer 9 is EATING.
10:59:50:509, Thread-5: Customer 8 just LEFT.
10:59:50:509, Thread-5: Waitress FETCHED customer 10
10:59:50:510, Thread-5: Waitress takes ORDER from customer 10
10:59:50:565, Thread-5: Customer 10 is EATING.
10:59:50:611, Thread-1: Customer 8 just LEFT.
10:59:50:611, Thread-1: Waitress FETCHED customer 11
10:59:50:612, Thread-1: Waitress takes ORDER from customer 11
10:59:50:665, Thread-1: Customer 11 is EATING.
10:59:50:715, Thread-4: Customer 8 just LEFT.
10:59:50:716, Thread-4: Waitress FETCHED customer 12
10:59:50:717, Thread-4: Waitress takes ORDER from customer 12
10:59:50:771, Thread-4: Customer 12 is EATING.
10:59:52:37, Thread-6: Customer 8 just LEFT.
10:59:52:39, Thread-6: Waitress FETCHED customer 13
10:59:52:40, Thread-6: Waitress takes ORDER from customer 13
10:59:52:91, Thread-6: Customer 13 is EATING.
10:59:52:133, Thread-3: Customer 8 just LEFT.
10:59:52:135, Thread-3: Waitress FETCHED customer 14
10:59:52:136, Thread-3: Waitress takes ORDER from customer 14
10:59:52:190, Thread-3: Customer 14 is EATING.
10:59:52:239, Thread-7: Customer 8 just LEFT.
10:59:52:240, Thread-7: Waitress FETCHED customer 15
10:59:52:240, Thread-7: Waitress takes ORDER from customer 15
10:59:52:295, Thread-7: Customer 15 is EATING.
10:59:52:348, Thread-2: Customer 8 just LEFT.
10:59:52:349, Thread-2: Waitress FETCHED customer 16
10:59:52:349, Thread-2: Waitress takes ORDER from customer 16
10:59:52:400, Thread-2: Customer 16 is EATING.
10:59:52:458, Thread-8: Customer 9 just LEFT.
10:59:52:458, Thread-8: Waitress FETCHED customer 16
10:59:52:459, Thread-8: Waitress takes ORDER from customer 16
10:59:52:515, Thread-8: Customer 16 is EATING.
10:59:52:570, Thread-5: Customer 10 just LEFT.
10:59:52:571, Thread-5: Waitress FETCHED customer 16
10:59:52:572, Thread-5: Waitress takes ORDER from customer 16
10:59:52:625, Thread-5: Customer 16 is EATING.
10:59:52:667, Thread-1: Customer 11 just LEFT.
10:59:52:668, Thread-1: Waitress FETCHED customer 16
10:59:52:670, Thread-1: Waitress takes ORDER from customer 16
10:59:52:726, Thread-1: Customer 16 is EATING.
10:59:52:776, Thread-4: Customer 12 just LEFT.
10:59:52:777, Thread-4: Waitress FETCHED customer 16
10:59:52:778, Thread-4: Waitress takes ORDER from customer 16
10:59:52:834, Thread-4: Customer 16 is EATING.
10:59:54:97, Thread-6: Customer 13 just LEFT.
10:59:54:107, Thread-6: Waitress is DECEASED
10:59:54:192, Thread-3: Customer 14 just LEFT.
10:59:54:193, Thread-3: Waitress is DECEASED
10:59:54:299, Thread-7: Customer 15 just LEFT.
10:59:54:308, Thread-7: Waitress is DECEASED
10:59:54:402, Thread-2: Customer 16 just LEFT.
10:59:54:402, Thread-2: Waitress is DECEASED
10:59:54:521, Thread-8: Customer 16 just LEFT.
10:59:54:530, Thread-8: Waitress is DECEASED
10:59:54:629, Thread-5: Customer 16 just LEFT.
10:59:54:638, Thread-5: Waitress is DECEASED
10:59:54:729, Thread-1: Customer 16 just LEFT.
10:59:54:730, Thread-1: Waitress is DECEASED
10:59:54:836, Thread-4: Customer 16 just LEFT.
10:59:54:837, Thread-4: Waitress is DECEASED
10:59:54:837, mainTotal orders:191
10:59:54:838, mainTakeaway orders: 78
10:59:54:839, mainServed orders:113
10:59:54:839, mainCustomers: 32
11:05:34:194, main: Clock is created
11:05:34:254, main: WaitingArea is CREATED
11:05:34:257, Thread-1: Waitress is CREATED
11:05:34:258, Thread-2: Waitress is CREATED
11:05:34:258, Thread-3: Waitress is CREATED
11:05:34:258, Thread-4: Waitress is CREATED
11:05:34:258, Thread-1: Waitress is waiting
11:05:34:259, Thread-5: Waitress is CREATED
11:05:34:259, Thread-3: Waitress is waiting
11:05:34:260, Thread-6: Waitress is CREATED
11:05:34:260, Thread-7: Waitress is CREATED
11:05:34:261, Thread-2: Waitress is waiting
11:05:34:261, Thread-8: Waitress is CREATED
11:05:34:262, Thread-4: Waitress is waiting
11:05:34:263, Thread-9: Door is CREATED
11:05:34:263, Thread-8: Waitress is waiting
11:05:34:265, Thread-7: Waitress is waiting
11:05:34:266, Thread-9: Door made a new customer 0
11:05:34:266, Thread-6: Waitress is waiting
11:05:34:267, Thread-5: Waitress is waiting
11:05:34:268, Thread-9: Customer 0 is waiting.
11:05:34:271, Waiting area: [0]
11:05:34:272, Thread-5: Waitress FETCHED customer 0
11:05:34:273, Thread-5: Waitress takes ORDER from customer 0
11:05:34:273, Thread-6: Waitress is waiting
11:05:34:276, Thread-7: Waitress is waiting
11:05:34:277, Thread-8: Waitress is waiting
11:05:34:278, Thread-4: Waitress is waiting
11:05:34:279, Thread-2: Waitress is waiting
11:05:34:281, Thread-3: Waitress is waiting
11:05:34:282, Thread-1: Waitress is waiting
11:05:34:329, Thread-5: Customer 0 is EATING.
11:05:34:372, Thread-9: Door made a new customer 1
11:05:34:374, Thread-9: Customer 1 is waiting.
11:05:34:380, Waiting area: [1]
11:05:34:381, Thread-1: Waitress FETCHED customer 1
11:05:34:382, Thread-3: Waitress is waiting
11:05:34:382, Thread-1: Waitress takes ORDER from customer 1
11:05:34:383, Thread-2: Waitress is waiting
11:05:34:384, Thread-4: Waitress is waiting
11:05:34:385, Thread-8: Waitress is waiting
11:05:34:385, Thread-7: Waitress is waiting
11:05:34:386, Thread-6: Waitress is waiting
11:05:34:434, Thread-1: Customer 1 is EATING.
11:05:34:482, Thread-9: Door made a new customer 2
11:05:34:484, Thread-9: Customer 2 is waiting.
11:05:34:485, Waiting area: [2]
11:05:34:485, Thread-6: Waitress FETCHED customer 2
11:05:34:486, Thread-7: Waitress is waiting
11:05:34:486, Thread-6: Waitress takes ORDER from customer 2
11:05:34:487, Thread-8: Waitress is waiting
11:05:34:488, Thread-4: Waitress is waiting
11:05:34:489, Thread-2: Waitress is waiting
11:05:34:489, Thread-3: Waitress is waiting
11:05:34:540, Thread-6: Customer 2 is EATING.
11:05:34:586, Thread-9: Door made a new customer 3
11:05:34:587, Thread-9: Customer 3 is waiting.
11:05:34:588, Waiting area: [3]
11:05:34:589, Thread-3: Waitress FETCHED customer 3
11:05:34:589, Thread-3: Waitress takes ORDER from customer 3
11:05:34:589, Thread-2: Waitress is waiting
11:05:34:590, Thread-4: Waitress is waiting
11:05:34:591, Thread-8: Waitress is waiting
11:05:34:592, Thread-7: Waitress is waiting
11:05:34:644, Thread-3: Customer 3 is EATING.
11:05:34:689, Thread-9: Door made a new customer 4
11:05:34:690, Thread-9: Customer 4 is waiting.
11:05:34:691, Waiting area: [4]
11:05:34:692, Thread-7: Waitress FETCHED customer 4
11:05:34:692, Thread-8: Waitress is waiting
11:05:34:692, Thread-7: Waitress takes ORDER from customer 4
11:05:34:693, Thread-4: Waitress is waiting
11:05:34:694, Thread-2: Waitress is waiting
11:05:34:744, Thread-7: Customer 4 is EATING.
11:05:34:796, Thread-9: Door made a new customer 5
11:05:34:797, Thread-9: Customer 5 is waiting.
11:05:34:798, Waiting area: [5]
11:05:34:799, Thread-2: Waitress FETCHED customer 5
11:05:34:800, Thread-2: Waitress takes ORDER from customer 5
11:05:34:801, Thread-4: Waitress is waiting
11:05:34:802, Thread-8: Waitress is waiting
11:05:34:852, Thread-2: Customer 5 is EATING.
11:05:34:901, Thread-9: Door made a new customer 6
11:05:34:902, Thread-9: Customer 6 is waiting.
11:05:34:903, Waiting area: [6]
11:05:34:904, Thread-8: Waitress FETCHED customer 6
11:05:34:905, Thread-8: Waitress takes ORDER from customer 6
11:05:34:906, Thread-4: Waitress is waiting
11:05:34:958, Thread-8: Customer 6 is EATING.
11:05:35:09, Thread-9: Door made a new customer 7
11:05:35:10, Thread-9: Customer 7 is waiting.
11:05:35:11, Waiting area: [7]
11:05:35:12, Thread-4: Waitress FETCHED customer 7
11:05:35:13, Thread-4: Waitress takes ORDER from customer 7
11:05:35:65, Thread-4: Customer 7 is EATING.
11:05:35:114, Thread-9: Door made a new customer 8
11:05:35:115, Thread-9: Customer 8 is waiting.
11:05:35:116, Waiting area: [8]
11:05:35:218, Thread-9: Door made a new customer 8
11:05:35:225, Thread-9: Customer 8 is waiting.
11:05:35:226, Waiting area: [8, 8]
11:05:35:331, Thread-9: Door made a new customer 8
11:05:35:339, Thread-9: Customer 8 is waiting.
11:05:35:340, Waiting area: [8, 8, 8]
11:05:35:446, Thread-9: Door made a new customer 8
11:05:35:454, Thread-9: Customer 8 is waiting.
11:05:35:455, Waiting area: [8, 8, 8, 8]
11:05:35:558, Thread-9: Door made a new customer 8
11:05:35:566, Thread-9: Customer 8 is waiting.
11:05:35:567, Waiting area: [8, 8, 8, 8, 8]
11:05:35:672, Thread-9: Door made a new customer 8
11:05:35:681, Thread-9: Customer 8 is waiting.
11:05:35:682, Waiting area: [8, 8, 8, 8, 8, 8]
11:05:35:783, Thread-9: Door made a new customer 8
11:05:35:792, Thread-9: Customer 8 is waiting.
11:05:35:792, Waiting area: [8, 8, 8, 8, 8, 8, 8]
11:05:35:898, Thread-9: Door made a new customer 8
11:05:35:907, Thread-9: Customer 8 is waiting.
11:05:35:908, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8]
11:05:36:14, Thread-9: Door made a new customer 8
11:05:36:24, Thread-9: Customer 8 is waiting.
11:05:36:25, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:36:130, Thread-9: Door made a new customer 8
11:05:36:139, Thread-9: Customer 8 is waiting.
11:05:36:140, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:36:245, Thread-9: Door made a new customer 8
11:05:36:255, Thread-9: Customer 8 is waiting.
11:05:36:256, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:36:336, Thread-5: Customer 0 just LEFT.
11:05:36:337, Thread-5: Waitress FETCHED customer 8
11:05:36:338, Thread-5: Waitress takes ORDER from customer 8
11:05:36:359, Thread-9: Door made a new customer 8
11:05:36:360, Thread-9: Customer 8 is waiting.
11:05:36:361, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:36:394, Thread-5: Customer 8 is EATING.
11:05:36:441, Thread-1: Customer 1 just LEFT.
11:05:36:442, Thread-1: Waitress FETCHED customer 8
11:05:36:443, Thread-1: Waitress takes ORDER from customer 8
11:05:36:465, Thread-9: Door made a new customer 9
11:05:36:466, Thread-9: Customer 9 is waiting.
11:05:36:467, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]
11:05:36:497, Thread-1: Customer 8 is EATING.
11:05:36:542, Thread-6: Customer 2 just LEFT.
11:05:36:544, Thread-6: Waitress FETCHED customer 8
11:05:36:544, Thread-6: Waitress takes ORDER from customer 8
11:05:36:568, Thread-9: Door made a new customer 10
11:05:36:570, Thread-9: Customer 10 is waiting.
11:05:36:570, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10]
11:05:36:600, Thread-6: Customer 8 is EATING.
11:05:36:648, Thread-3: Customer 3 just LEFT.
11:05:36:649, Thread-3: Waitress FETCHED customer 8
11:05:36:650, Thread-3: Waitress takes ORDER from customer 8
11:05:36:672, Thread-9: Door made a new customer 11
11:05:36:673, Thread-9: Customer 11 is waiting.
11:05:36:674, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 11]
11:05:36:703, Thread-3: Customer 8 is EATING.
11:05:36:749, Thread-7: Customer 4 just LEFT.
11:05:36:750, Thread-7: Waitress FETCHED customer 8
11:05:36:751, Thread-7: Waitress takes ORDER from customer 8
11:05:36:776, Thread-9: Door made a new customer 12
11:05:36:778, Thread-9: Customer 12 is waiting.
11:05:36:778, Waiting area: [8, 8, 8, 8, 8, 8, 8, 9, 10, 11, 12]
11:05:36:805, Thread-7: Customer 8 is EATING.
11:05:36:858, Thread-2: Customer 5 just LEFT.
11:05:36:859, Thread-2: Waitress FETCHED customer 8
11:05:36:860, Thread-2: Waitress takes ORDER from customer 8
11:05:36:879, Thread-9: Door made a new customer 13
11:05:36:880, Thread-9: Customer 13 is waiting.
11:05:36:881, Waiting area: [8, 8, 8, 8, 8, 8, 9, 10, 11, 12, 13]
11:05:36:914, Thread-2: Customer 8 is EATING.
11:05:36:963, Thread-8: Customer 6 just LEFT.
11:05:36:965, Thread-8: Waitress FETCHED customer 8
11:05:36:965, Thread-8: Waitress takes ORDER from customer 8
11:05:36:984, Thread-9: Door made a new customer 14
11:05:36:985, Thread-9: Customer 14 is waiting.
11:05:36:986, Waiting area: [8, 8, 8, 8, 8, 9, 10, 11, 12, 13, 14]
11:05:37:16, Thread-8: Customer 8 is EATING.
11:05:37:71, Thread-4: Customer 7 just LEFT.
11:05:37:71, Thread-4: Waitress FETCHED customer 8
11:05:37:72, Thread-4: Waitress takes ORDER from customer 8
11:05:37:90, Thread-9: Door made a new customer 15
11:05:37:91, Thread-9: Customer 15 is waiting.
11:05:37:92, Waiting area: [8, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15]
11:05:37:124, Thread-4: Customer 8 is EATING.
11:05:37:193, Thread-9: Door made a new customer 16
11:05:37:194, Thread-9: Customer 16 is waiting.
11:05:37:195, Waiting area: [8, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16]
11:05:37:298, Thread-9: Door made a new customer 16
11:05:37:307, Thread-9: Customer 16 is waiting.
11:05:37:307, Waiting area: [8, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16]
11:05:37:410, Thread-9: Door made a new customer 16
11:05:37:419, Thread-9: Customer 16 is waiting.
11:05:37:420, Waiting area: [8, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16]
11:05:37:521, Thread-9: Door made a new customer 16
11:05:37:530, Thread-9: Customer 16 is waiting.
11:05:37:530, Waiting area: [8, 8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 16]
11:05:37:631, Thread-9: Door made a new customer 16
11:05:37:640, Thread-9: WaitingArea full, Door is now waiting
11:05:38:396, Thread-5: Customer 8 just LEFT.
11:05:38:405, Thread-5: Waitress FETCHED customer 8
11:05:38:406, Thread-5: Waitress takes ORDER from customer 8
11:05:38:406, Thread-9: Customer 16 is waiting.
11:05:38:407, Waiting area: [8, 8, 8, 9, 10, 11, 12, 13, 14, 15, 16, 16, 16, 16, 16]
11:05:38:458, Thread-5: Customer 8 is EATING.
11:05:38:499, Thread-1: Customer 8 just LEFT.
11:05:38:501, Thread-1: Waitress FETCHED customer 8
11:05:38:501, Thread-1: Waitress takes ORDER from customer 8
11:05:38:512, Thread-9: Door is DECEASED
11:05:38:553, Thread-1: Customer 8 is EATING.
11:05:38:605, Thread-6: Customer 8 just LEFT.
11:05:38:606, Thread-6: Waitress FETCHED customer 8
11:05:38:607, Thread-6: Waitress takes ORDER from customer 8
11:05:38:661, Thread-6: Customer 8 is EATING.
11:05:38:706, Thread-3: Customer 8 just LEFT.
11:05:38:707, Thread-3: Waitress FETCHED customer 8
11:05:38:708, Thread-3: Waitress takes ORDER from customer 8
11:05:38:759, Thread-3: Customer 8 is EATING.
11:05:38:810, Thread-7: Customer 8 just LEFT.
11:05:38:810, Thread-7: Waitress FETCHED customer 9
11:05:38:811, Thread-7: Waitress takes ORDER from customer 9
11:05:38:866, Thread-7: Customer 9 is EATING.
11:05:38:919, Thread-2: Customer 8 just LEFT.
11:05:38:920, Thread-2: Waitress FETCHED customer 10
11:05:38:920, Thread-2: Waitress takes ORDER from customer 10
11:05:38:972, Thread-2: Customer 10 is EATING.
11:05:39:19, Thread-8: Customer 8 just LEFT.
11:05:39:20, Thread-8: Waitress FETCHED customer 11
11:05:39:21, Thread-8: Waitress takes ORDER from customer 11
11:05:39:74, Thread-8: Customer 11 is EATING.
11:05:39:127, Thread-4: Customer 8 just LEFT.
11:05:39:128, Thread-4: Waitress FETCHED customer 12
11:05:39:128, Thread-4: Waitress takes ORDER from customer 12
11:05:39:181, Thread-4: Customer 12 is EATING.
11:05:40:464, Thread-5: Customer 8 just LEFT.
11:05:40:465, Thread-5: Waitress FETCHED customer 13
11:05:40:466, Thread-5: Waitress takes ORDER from customer 13
11:05:40:520, Thread-5: Customer 13 is EATING.
11:05:40:557, Thread-1: Customer 8 just LEFT.
11:05:40:558, Thread-1: Waitress FETCHED customer 14
11:05:40:558, Thread-1: Waitress takes ORDER from customer 14
11:05:40:612, Thread-1: Customer 14 is EATING.
11:05:40:662, Thread-6: Customer 8 just LEFT.
11:05:40:663, Thread-6: Waitress FETCHED customer 15
11:05:40:664, Thread-6: Waitress takes ORDER from customer 15
11:05:40:720, Thread-6: Customer 15 is EATING.
11:05:40:763, Thread-3: Customer 8 just LEFT.
11:05:40:764, Thread-3: Waitress FETCHED customer 16
11:05:40:765, Thread-3: Waitress takes ORDER from customer 16
11:05:40:818, Thread-3: Customer 16 is EATING.
11:05:40:870, Thread-7: Customer 9 just LEFT.
11:05:40:870, Thread-7: Waitress FETCHED customer 16
11:05:40:871, Thread-7: Waitress takes ORDER from customer 16
11:05:40:924, Thread-7: Customer 16 is EATING.
11:05:40:977, Thread-2: Customer 10 just LEFT.
11:05:40:979, Thread-2: Waitress FETCHED customer 16
11:05:40:980, Thread-2: Waitress takes ORDER from customer 16
11:05:41:33, Thread-2: Customer 16 is EATING.
11:05:41:79, Thread-8: Customer 11 just LEFT.
11:05:41:80, Thread-8: Waitress FETCHED customer 16
11:05:41:81, Thread-8: Waitress takes ORDER from customer 16
11:05:41:133, Thread-8: Customer 16 is EATING.
11:05:41:187, Thread-4: Customer 12 just LEFT.
11:05:41:188, Thread-4: Waitress FETCHED customer 16
11:05:41:188, Thread-4: Waitress takes ORDER from customer 16
11:05:41:241, Thread-4: Customer 16 is EATING.
11:05:42:521, Thread-5: Customer 13 just LEFT.
11:05:42:529, Thread-5: Waitress is DECEASED
11:05:42:614, Thread-1: Customer 14 just LEFT.
11:05:42:615, Thread-1: Waitress is DECEASED
11:05:42:722, Thread-6: Customer 15 just LEFT.
11:05:42:731, Thread-6: Waitress is DECEASED
11:05:42:824, Thread-3: Customer 16 just LEFT.
11:05:42:825, Thread-3: Waitress is DECEASED
11:05:42:925, Thread-7: Customer 16 just LEFT.
11:05:42:934, Thread-7: Waitress is DECEASED
11:05:43:36, Thread-2: Customer 16 just LEFT.
11:05:43:44, Thread-2: Waitress is DECEASED
11:05:43:135, Thread-8: Customer 16 just LEFT.
11:05:43:136, Thread-8: Waitress is DECEASED
11:05:43:247, Thread-4: Customer 16 just LEFT.
11:05:43:256, Thread-4: Waitress is DECEASED
11:05:43:256, mainTotal orders:156
11:05:43:257, mainTakeaway orders: 56
11:05:43:258, mainServed orders:100
11:05:43:258, mainCustomers: 32
11:05:54:970, main: Clock is created
11:05:54:995, main: WaitingArea is CREATED
11:05:54:997, Thread-1: Waitress is CREATED
11:05:54:997, Thread-3: Waitress is CREATED
11:05:54:997, Thread-2: Waitress is CREATED
11:05:54:998, Thread-4: Waitress is CREATED
11:05:54:998, Thread-1: Waitress is waiting
11:05:54:999, Thread-2: Waitress is waiting
11:05:54:999, Thread-5: Waitress is CREATED
11:05:55:00, Thread-6: Waitress is CREATED
11:05:55:00, Thread-7: Waitress is CREATED
11:05:55:01, Thread-7: Waitress is waiting
11:05:55:01, Thread-8: Waitress is CREATED
11:05:55:02, Thread-8: Waitress is waiting
11:05:55:02, Thread-9: Door is CREATED
11:05:55:03, Thread-4: Waitress is waiting
11:05:55:03, Thread-3: Waitress is waiting
11:05:55:04, Thread-9: Door made a new customer 0
11:05:55:05, Thread-6: Waitress is waiting
11:05:55:05, Thread-5: Waitress is waiting
11:05:55:06, Thread-9: Customer 0 is waiting.
11:05:55:07, Waiting area: [0]
11:05:55:08, Thread-5: Waitress FETCHED customer 0
11:05:55:08, Thread-5: Waitress takes ORDER from customer 0
11:05:55:08, Thread-6: Waitress is waiting
11:05:55:09, Thread-3: Waitress is waiting
11:05:55:10, Thread-4: Waitress is waiting
11:05:55:11, Thread-8: Waitress is waiting
11:05:55:12, Thread-7: Waitress is waiting
11:05:55:13, Thread-2: Waitress is waiting
11:05:55:14, Thread-1: Waitress is waiting
11:05:55:61, Thread-5: Customer 0 is EATING.
11:05:55:108, Thread-9: Door made a new customer 1
11:05:55:110, Thread-9: Customer 1 is waiting.
11:05:55:111, Waiting area: [1]
11:05:55:112, Thread-1: Waitress FETCHED customer 1
11:05:55:113, Thread-1: Waitress takes ORDER from customer 1
11:05:55:113, Thread-2: Waitress is waiting
11:05:55:114, Thread-7: Waitress is waiting
11:05:55:115, Thread-8: Waitress is waiting
11:05:55:116, Thread-4: Waitress is waiting
11:05:55:117, Thread-3: Waitress is waiting
11:05:55:118, Thread-6: Waitress is waiting
11:05:55:165, Thread-1: Customer 1 is EATING.
11:05:55:214, Thread-9: Door made a new customer 2
11:05:55:215, Thread-9: Customer 2 is waiting.
11:05:55:216, Waiting area: [2]
11:05:55:217, Thread-6: Waitress FETCHED customer 2
11:05:55:218, Thread-3: Waitress is waiting
11:05:55:218, Thread-6: Waitress takes ORDER from customer 2
11:05:55:219, Thread-4: Waitress is waiting
11:05:55:220, Thread-8: Waitress is waiting
11:05:55:221, Thread-7: Waitress is waiting
11:05:55:223, Thread-2: Waitress is waiting
11:05:55:270, Thread-6: Customer 2 is EATING.
11:05:55:320, Thread-9: Door made a new customer 3
11:05:55:326, Thread-9: Customer 3 is waiting.
11:05:55:327, Waiting area: [3]
11:05:55:328, Thread-2: Waitress FETCHED customer 3
11:05:55:329, Thread-7: Waitress is waiting
11:05:55:329, Thread-2: Waitress takes ORDER from customer 3
11:05:55:330, Thread-8: Waitress is waiting
11:05:55:331, Thread-4: Waitress is waiting
11:05:55:332, Thread-3: Waitress is waiting
11:05:55:384, Thread-2: Customer 3 is EATING.
11:05:55:429, Thread-9: Door made a new customer 4
11:05:55:430, Thread-9: Customer 4 is waiting.
11:05:55:430, Waiting area: [4]
11:05:55:431, Thread-3: Waitress FETCHED customer 4
11:05:55:432, Thread-3: Waitress takes ORDER from customer 4
11:05:55:432, Thread-4: Waitress is waiting
11:05:55:433, Thread-8: Waitress is waiting
11:05:55:434, Thread-7: Waitress is waiting
11:05:55:485, Thread-3: Customer 4 is EATING.
11:05:55:535, Thread-9: Door made a new customer 5
11:05:55:536, Thread-9: Customer 5 is waiting.
11:05:55:537, Waiting area: [5]
11:05:55:537, Thread-7: Waitress FETCHED customer 5
11:05:55:538, Thread-7: Waitress takes ORDER from customer 5
11:05:55:538, Thread-8: Waitress is waiting
11:05:55:538, Thread-4: Waitress is waiting
11:05:55:591, Thread-7: Customer 5 is EATING.
11:05:55:638, Thread-9: Door made a new customer 6
11:05:55:639, Thread-9: Customer 6 is waiting.
11:05:55:640, Waiting area: [6]
11:05:55:641, Thread-4: Waitress FETCHED customer 6
11:05:55:642, Thread-8: Waitress is waiting
11:05:55:642, Thread-4: Waitress takes ORDER from customer 6
11:05:55:697, Thread-4: Customer 6 is EATING.
11:05:55:742, Thread-9: Door made a new customer 7
11:05:55:743, Thread-9: Customer 7 is waiting.
11:05:55:744, Waiting area: [7]
11:05:55:745, Thread-8: Waitress FETCHED customer 7
11:05:55:745, Thread-8: Waitress takes ORDER from customer 7
11:05:55:800, Thread-8: Customer 7 is EATING.
11:05:55:845, Thread-9: Door made a new customer 8
11:05:55:846, Thread-9: Customer 8 is waiting.
11:05:55:847, Waiting area: [8]
11:05:55:952, Thread-9: Door made a new customer 8
11:05:55:962, Thread-9: Customer 8 is waiting.
11:05:55:963, Waiting area: [8, 8]
11:05:56:64, Thread-9: Door made a new customer 8
11:05:56:73, Thread-9: Customer 8 is waiting.
11:05:56:74, Waiting area: [8, 8, 8]
11:05:56:175, Thread-9: Door made a new customer 8
11:05:56:184, Thread-9: Customer 8 is waiting.
11:05:56:185, Waiting area: [8, 8, 8, 8]
11:05:56:287, Thread-9: Door made a new customer 8
11:05:56:296, Thread-9: Customer 8 is waiting.
11:05:56:297, Waiting area: [8, 8, 8, 8, 8]
11:05:56:399, Thread-9: Door made a new customer 8
11:05:56:408, Thread-9: Customer 8 is waiting.
11:05:56:409, Waiting area: [8, 8, 8, 8, 8, 8]
11:05:56:515, Thread-9: Door made a new customer 8
11:05:56:523, Thread-9: Customer 8 is waiting.
11:05:56:524, Waiting area: [8, 8, 8, 8, 8, 8, 8]
11:05:56:629, Thread-9: Door made a new customer 8
11:05:56:638, Thread-9: Customer 8 is waiting.
11:05:56:639, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8]
11:05:56:744, Thread-9: Door made a new customer 8
11:05:56:754, Thread-9: Customer 8 is waiting.
11:05:56:754, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:56:856, Thread-9: Door made a new customer 8
11:05:56:864, Thread-9: Customer 8 is waiting.
11:05:56:865, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:56:968, Thread-9: Door made a new customer 8
11:05:56:977, Thread-9: Customer 8 is waiting.
11:05:56:977, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:57:62, Thread-5: Customer 0 just LEFT.
11:05:57:63, Thread-5: Waitress FETCHED customer 8
11:05:57:64, Thread-5: Waitress takes ORDER from customer 8
11:05:57:81, Thread-9: Door made a new customer 8
11:05:57:82, Thread-9: Customer 8 is waiting.
11:05:57:83, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]
11:05:57:115, Thread-5: Customer 8 is EATING.
11:05:57:170, Thread-1: Customer 1 just LEFT.
11:05:57:171, Thread-1: Waitress FETCHED customer 8
11:05:57:172, Thread-1: Waitress takes ORDER from customer 8
11:05:57:190, Thread-9: Door made a new customer 9
11:05:57:191, Thread-9: Customer 9 is waiting.
11:05:57:191, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9]
11:05:57:226, Thread-1: Customer 8 is EATING.
11:05:57:274, Thread-6: Customer 2 just LEFT.
11:05:57:275, Thread-6: Waitress FETCHED customer 8
11:05:57:275, Thread-6: Waitress takes ORDER from customer 8
11:05:57:295, Thread-9: Door made a new customer 10
11:05:57:296, Thread-9: Customer 10 is waiting.
11:05:57:297, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 10]
11:05:57:328, Thread-6: Customer 8 is EATING.
11:05:57:388, Thread-2: Customer 3 just LEFT.
11:05:57:389, Thread-2: Waitress FETCHED customer 8
11:05:57:390, Thread-2: Waitress takes ORDER from customer 8
11:05:57:400, Thread-9: Door made a new customer 11
11:05:57:401, Thread-9: Customer 11 is waiting.
11:05:57:402, Waiting area: [8, 8, 8, 8, 8, 8, 8, 8, 9, 10, 11]
11:05:57:444, Thread-2: Customer 8 is EATING.
11:05:57:488, Thread-3: Customer 4 just LEFT.
11:05:57:489, Thread-3: Waitress FETCHED customer 8
11:05:57:489, Thread-3: Waitress takes ORDER from customer 8
11:05:57:506, Thread-9: Door made a new customer 12
11:05:57:507, Thread-9: Customer 12 is waiting.
11:05:57:509, Waiting area: [8, 8, 8, 8, 8, 8, 8, 9, 10, 11, 12]
11:05:57:542, Thread-3: Customer 8 is EATING.
11:05:57:592, Thread-7: Customer 5 just LEFT.
11:05:57:593, Thread-7: Waitress FETCHED customer 8
11:05:57:594, Thread-7: Waitress takes ORDER from customer 8
